Datetime,Text
2016-03-19 14:36:05+00:00,Confirman dos nuevos casos de ébola en Guinea Conakry http://oaxaca.me/confirman-dos-nuevos-casos-de-ebola-en-guinea-conakry/
2016-03-19 14:35:38+00:00,#Two New Cases of Ebola Have Appeared In Guinea http://ift.tt/1XCw60H
2016-03-19 14:35:17+00:00,Ebola outbreak: Guinea confirms two new cases - BBC News https://lnkd.in/dWCwViV
2016-03-19 14:34:33+00:00,Two New Cases of Ebola Have Appeared In Guinea http://ift.tt/1RsZXUN
2016-03-19 14:34:02+00:00,Two New Cases of Ebola Have Appeared In Guinea : While the West African Ebola Outbreak largely came to an end ... http://cur.lv/wlgwr
2016-03-19 14:33:14+00:00,[GIZMODO] Two New Cases of Ebola Have Appeared In Guinea http://j.mp/1UqkDmH
2016-03-19 14:33:14+00:00,Two New Cases of Ebola Have Appeared In Guinea http://ift.tt/1T0M85s
2016-03-19 14:32:56+00:00,EBOLA RIDDIM [FULL PROMO] UIM RECORDS - #DancehallRock http://is.gd/ppbI4A
2016-03-19 14:32:55+00:00,"""Two New Cases of Ebola Have Appeared In Guinea "" http://gizmodo.com/two-new-cases-of-ebola-have-appeared-in-guinea-1765853721"
2016-03-19 14:31:40+00:00,El ébola se resiste a desaparecer de África http://internacional.elpais.com/internacional/2016/03/18/actualidad/1458307505_602651.html?id_externo_rsoc=TW_CC vía @el_pais
2016-03-19 14:31:38+00:00,Two new Ebola cases confirmed in Guinea - Northwest Arkansas News http://dlvr.it/Kqcsy0
2016-03-19 14:31:38+00:00,Two new Ebola cases confirmed in Guinea - Northwest Arkansas News http://dlvr.it/Kqcsxs
2016-03-19 14:31:36+00:00,Two new Ebola cases confirmed in Guinea - Northwest Arkansas News http://dlvr.it/KqcsfL
2016-03-19 14:31:18+00:00,Hockey is stupid. Can all the #sens just get Ebola and shut down for the rest of the season.
2016-03-19 14:29:40+00:00,Two New Cases of Ebola Have Appeared In Guinea http://www.newsriffle.com/tech-and-gadgets/two-new-cases-of-ebola-have-appeared-in-guinea/
2016-03-19 14:29:09+00:00,Two new Ebola cases confirmed in Guinea - Northwest Arkansas News http://dlvr.it/Kqcpqd
2016-03-19 14:28:34+00:00,"Sierra Leone: UN Confirms Sierra Leone's Ebola Flare-Up Is Over, but Cautions More Are Possible -… http://dlvr.it/Kqcxkc"
2016-03-19 14:28:19+00:00,"New post: ""Two New Cases of Ebola Have Appeared In Guinea "" http://ift.tt/1T0M85s"
2016-03-19 14:28:16+00:00,#Two new Ebola cases confirmed in Guinea - Northwest Arkansas News http://dlvr.it/Kqcnn3
2016-03-19 14:27:46+00:00,#Guinee #Ebola esperons @GouvGN que la chaîne de contamination sera assez contenu et un peu de sérieux cette fois
2016-03-19 14:27:43+00:00,Two New Cases of Ebola Have Appeared In Guinea : Image credit: AP ImagesWhile the West African Ebola Outbreak ... http://bit.ly/1R7cO1M
2016-03-19 14:27:42+00:00,Two New Cases of Ebola Have Appeared In Guinea http://bit.ly/1R7cNLn
2016-03-19 14:27:20+00:00,Two New Cases of Ebola Have Appeared In Guinea http://ift.tt/1RsZXUN
2016-03-19 14:26:39+00:00,Two New Cases of Ebola Have Appeared In Guinea #Marketing http://ift.tt/1T0M85s
2016-03-19 14:25:45+00:00,Gostei de um vídeo @YouTube de @contenteoficial http://youtu.be/GkdIkRS4bxo?a MACABRO — CURADOS DO EBOLA FICAM C/ OLHO DE ZUMBI!!
2016-03-19 14:25:17+00:00,Two new Ebola cases confirmed in Guinea - Northwest Arkansas News http://dlvr.it/Kqck4Z
2016-03-19 14:25:12+00:00,Two new Ebola cases confirmed in Guinea - Northwest Arkansas News http://dlvr.it/Kqcjrs
2016-03-19 14:25:10+00:00,Two new Ebola cases confirmed in Guinea - Northwest Arkansas News http://dlvr.it/Kqcjhd
2016-03-19 14:25:08+00:00,Two new Ebola cases confirmed in Guinea - Northwest Arkansas News http://dlvr.it/KqcjZS
2016-03-19 14:25:07+00:00,Two new Ebola cases confirmed in Guinea - Northwest Arkansas News http://dlvr.it/KqcjX0
2016-03-19 14:24:17+00:00,Two New Cases of Ebola Have Appeared In Guinea http://bit.ly/1RsZvpv #gizmodo
2016-03-19 14:23:42+00:00,Two New Cases of Ebola Have Appeared In #Guinea http://ebola.trendolizer.com/2016/03/two-new-cases-of-ebola-have-appeared-in-guinea.html
2016-03-19 14:23:40+00:00,#newsday Two New Cases of Ebola Have Appeared In Guinea http://bit.ly/1Zd8rFw
2016-03-19 14:23:08+00:00,#NAME?
2016-03-19 14:22:13+00:00,Two New Cases of Ebola Have Appeared In Guinea http://ift.tt/1T0M85s #followback #TeamFollowBack #AutoFollowBack #InstantFollowBack
2016-03-19 14:22:08+00:00,#Guinée:les immenses moyens mobilisés pour celebrer la fin d'ebola auraient servi utilement à garantir une sortie de crise définitive
2016-03-19 14:21:39+00:00,3Novices:Two New Cases of Ebola Have Appeared In Guinea http://ift.tt/1T0M85s While the West African Ebola Outbreak largely came to an…
2016-03-19 14:21:34+00:00,Two New Cases of Ebola Have Appeared In Guinea http://ift.tt/1T0M85s
2016-03-19 14:21:26+00:00,Two new Ebola cases confirmed in Guinea - Northwest Arkansas News http://goo.gl/Nv5c6u
2016-03-19 14:21:10+00:00,Two New Cases of Ebola Have Appeared In Guinea - http://ift.tt/1T0M85s
2016-03-19 14:21:03+00:00,"#Ebola PRO/FR&gt; Maladie à virus Ebola, Fin de l'Epidémie - Sierra Leone (03): (Nord) http://bit.ly/1TWtzQL"
2016-03-19 14:20:34+00:00,Two new Ebola cases confirmed in Guinea - Northwest Arkansas News http://ift.tt/1Zd9PI4
2016-03-19 14:20:27+00:00,Two New Cases of Ebola Have Appeared In Guinea http://ift.tt/1T0M85s #GeekNews
2016-03-19 14:20:06+00:00,"News: Sierra Leone: UN Confirms Sierra Leone's Ebola Flare-Up Is Over, but Cautions More Are Possible http://dlvr.it/KqcfTT"
2016-03-19 14:20:05+00:00,"Sierra Leone: UN Confirms Sierra Leone's Ebola Flare-Up Is Over, but Cautions More Are… http://dlvr.it/KqcfJg http://vendornaija.co.cc"
2016-03-19 14:20:01+00:00,http://valledelmayo.com.mx/reaparece-ebola-en-guinea/ reaparece ébola en Guinea #valledelmayo #ebola #salud http://fb.me/XED57p5V
2016-03-19 14:19:50+00:00,Two New Cases of Ebola Have Appeared In Guinea http://bit.ly/1Mttix4
2016-03-19 14:19:23+00:00,Two New Cases of Ebola Have Appeared In Guinea http://gizmodo.com/two-new-cases-of-ebola-have-appeared-in-guinea-1765853721 #tech #design
2016-03-19 14:18:55+00:00,Two New Cases of Ebola Have Appeared In Guinea » http://bit.ly/1RsYMVh #tech
2016-03-19 14:18:54+00:00,"So the original #Ebola plot didn't work , so it's reappearing again ?"
2016-03-19 14:18:44+00:00,Two New Cases of Ebola Have Appeared In Guinea http://goo.gl/oXRx8v
2016-03-19 14:18:30+00:00,Two New Cases of Ebola Have Appeared In Guinea http://ift.tt/1nXdnAD
2016-03-19 14:18:04+00:00,Ébola: OMS declara finalizado el último brote en Sierra Leona http://fb.me/XcBJEP7n
2016-03-19 14:17:09+00:00,Two New Cases of Ebola Have Appeared In Guinea - While the West African Ebola Outbreak largely came to an end ... http://ow.ly/3cCeOj
2016-03-19 14:16:46+00:00,"My manager goes ""keep your Ebola ridden ass away from us"" thx Ryan I will"
2016-03-19 14:16:40+00:00,Skizzy Mars's Mom Gives Her Take on the Ebola Scare http://tinyurl.com/kyxkal6
2016-03-19 14:16:40+00:00,Two New Cases of Ebola Have Appeared In Guinea http://n.mynews.ly/!EM.DmlYH via @NewsRepublic
2016-03-19 14:16:35+00:00,#viruses #ebola Two New Cases of Ebola Have Appeared In Guinea http://goo.gl/MxTHT5 @gizmodo #news
2016-03-19 14:16:34+00:00,Two New Cases of Ebola Have Appeared In Guinea http://dlvr.it/Kqcb87
2016-03-19 14:16:32+00:00,Two New Cases of Ebola Have Appeared In Guinea - While the West African Ebola Outbreak largely came to an end ... http://ow.ly/3cCew8
2016-03-19 14:16:15+00:00,Two New Cases of Ebola Have Appeared In Guinea - While the West African Ebola Outbreak largely came to an end ... http://ow.ly/3cCeoq
2016-03-19 14:16:14+00:00,Two New Cases of Ebola Have Appeared In Guinea http://bit.ly/1Zd9O72
2016-03-19 14:16:13+00:00,CIENCIASMEDICASNEWS: Ebola Virus in Breast Milk in an Ebola Virus–Posit... http://elbiruniblogspotcom.blogspot.com/2016/03/ebola-virus-in-breast-milk-in-ebola.html?spref=tw
2016-03-19 14:16:05+00:00,Two New Cases of Ebola Have Appeared In Guinea http://ift.tt/1T0M85s
2016-03-19 14:16:04+00:00,Ebola clinic reopens in Guinea after virus resurfaces http://www.nigeriannation.news/?p=378369
2016-03-19 14:15:54+00:00,Two New Cases of Ebola Have Appeared In Guinea http://ift.tt/1T0M85s
2016-03-19 14:15:54+00:00,Gizmodo Latest: Two New Cases of Ebola Have Appeared In Guinea http://ow.ly/3cCe8R
2016-03-19 14:15:30+00:00,Two New Cases of Ebola Have Appeared In Guinea http://ift.tt/1T0M85s
2016-03-19 14:15:07+00:00,Experimental Drug Mixture Protects Monkeys from Ebola Virus http://www.livescience.com/54050-ebola-drug-mixture-treatment.html
2016-03-19 14:15:00+00:00,"El virus Ébola y el interior del ojo humano, entre las mejores imágenes científicas del año: http://www.wellcomeimageawards.org/2016/"
2016-03-19 14:14:06+00:00,Health workers rush to contain fresh Ebola outbreak in Guinea - Business Insider http://dlvr.it/KqcY4S
2016-03-19 14:13:52+00:00,"@weckybeiss it's brutal what ever it is weck! I'm in pieces, Ebola?"
2016-03-19 14:13:42+00:00,Two New Cases of Ebola Have Appeared In GuineaÂ 
2016-03-19 14:12:58+00:00,BeezMall sharing : Two New Cases of Ebola Have Appeared In Guinea : While the West African Ebol... http://bit.ly/1R7afgg Thanks Gizmodo
2016-03-19 14:12:15+00:00,Two New Cases of Ebola Have Appeared In Guinea http://ift.tt/1T0M85s
2016-03-19 14:12:07+00:00,Ebola Pandemic Survival LISTS: The 7 Lists that Show You How to Prepare and Keep Your ... Free at http://freeebooksme.com/free-ebooks/how-to/ebola-pandemic-survival-lists-7-lists-show-prepare-keep-family-alive-pandemic-disaster-survival-lists-series-book-1-3-3/ #apps #books
2016-03-19 14:12:06+00:00,"Sierra Leone: UN Confirms Sierra Leone's Ebola Flare-Up Is Over, but Cautions More Are Possible http://allafrica.com/stories/201603190054.html"
2016-03-19 14:12:05+00:00,Ebola Pandemic Survival LISTS: The 7 Lists that Show You How to Prepare and Keep ... - http://freeebooksme.com/free-ebooks/how-to/ebola-pandemic-survival-lists-7-lists-show-prepare-keep-family-alive-pandemic-disaster-survival-lists-series-book-1-3-3/ #kindlebooks #FreeeBook
2016-03-19 14:11:54+00:00,Lutte contre Ebola: 200 Kg de viande saisis à Yamoussoukro http://fb.me/2NLGVYZZL
2016-03-19 14:11:51+00:00,Ebola Pandemic Survival LISTS: The 7 Lists that Show You How to Prepare and Keep Your ... - http://freeebooksme.com/free-ebooks/how-to/ebola-pandemic-survival-lists-7-lists-show-prepare-keep-family-alive-pandemic-disaster-survival-lists-series-book-1-3-3/ #amazon #kindle
2016-03-19 14:11:11+00:00,Two New Cases of Ebola Have Appeared In Guinea - http://tinyurl.com/hdd6jnz
2016-03-19 14:11:07+00:00,Two New Cases of Ebola Have Appeared In Guinea http://bit.ly/1Zd8UaG
2016-03-19 14:11:07+00:00,Two new Ebola cases confirmed in Guinea - Northwest Arkansas News http://dlvr.it/KqcVRH
2016-03-19 14:11:06+00:00,#gizmodo Two New Cases of Ebola Have Appeared In Guinea http://dlvr.it/KqcVSV
2016-03-19 14:11:06+00:00,Two New Cases of Ebola Have Appeared In Guinea http://dlvr.it/KqcVMK #ebola #guinea
2016-03-19 14:11:06+00:00,Two New Cases of Ebola Have Appeared In Guinea http://dlvr.it/KqcVQG #ebola 【GIZMODE】
2016-03-19 14:11:06+00:00,Two New Cases of Ebola Have Appeared In Guinea http://dlvr.it/KqcVHz
2016-03-19 14:11:05+00:00,#ITSecureGamer Two New Cases of Ebola Have Appeared In Guinea http://dlvr.it/KqcVJR Follow to learn more
2016-03-19 14:11:05+00:00,Two New Cases of Ebola Have Appeared In Guinea http://dlvr.it/KqcVPG
2016-03-19 14:11:05+00:00,Two New Cases of Ebola Have Appeared In Guinea http://dlvr.it/KqcVJZ
2016-03-19 14:11:05+00:00,Two New Cases of Ebola Have Appeared In Guinea http://dlvr.it/KqcVJf
2016-03-19 14:11:05+00:00,Two New Cases of Ebola Have Appeared In Guinea http://dlvr.it/KqcVFb #ebola #guinea #sierraleone #viruses
2016-03-19 14:11:05+00:00,Two New Cases of Ebola Have Appeared In Guinea http://bit.ly/1R5uGv7 free article dir
2016-03-19 14:11:05+00:00,Two New Cases of Ebola Have Appeared In Guinea http://dlvr.it/KqcVGF
2016-03-19 14:11:05+00:00,Two New Cases of Ebola Have Appeared In Guinea http://dlvr.it/KqcVFd
2016-03-19 14:11:04+00:00,"""Two New Cases of Ebola Have Appeared In Guinea "" http://ift.tt/1T0M85s"
2016-03-19 14:10:53+00:00,Two New Cases of Ebola Have Appeared In Guinea http://goo.gl/fb/AUwpSt
2016-03-19 14:10:51+00:00,Two New Cases of Ebola Have Appeared In Guinea http://gizmodo.com/two-new-cases-of-ebola-have-appeared-in-guinea-1765853721
2016-03-19 14:10:45+00:00,FOIA cellphone records from your pajamas catching fire than from Ebola.
2016-03-19 14:10:41+00:00,#GAWKER | Two New Cases of Ebola Have Appeared In Guinea http://bit.ly/1Zd8rFw | #IG NMUHSTRADAMUS
2016-03-19 14:10:40+00:00,Two New Cases of Ebola Have Appeared In Guinea : While the West African Ebola Outbreak large... http://bit.ly/1Zd8rFw #technology #tech
2016-03-19 14:10:40+00:00,Two New Cases of Ebola Have Appeared In Guinea : While the West African Ebola Outbreak largely came to an end ... http://bit.ly/1Zd8rFw
2016-03-19 14:10:39+00:00,"Two New Cases of Ebola Have Appeared In Guinea : While the West African Ebola Outbreak largely came to an end back in January, isola..."
2016-03-19 14:10:38+00:00,Two New Cases of Ebola Have Appeared In Guinea http://bit.ly/1Zd8rFw
2016-03-19 14:10:35+00:00,Two New Cases of Ebola Have Appeared In Guinea http://bit.ly/1Zd8rFw #tech
2016-03-19 14:10:34+00:00,Two New Cases of Ebola Have Appeared In Guinea http://bit.ly/1Zd8Mbi #tech
2016-03-19 14:10:34+00:00,"#Cuba OMS confirma dos nuevos casos de ébola en Guinea Al ser confirmados estos nuevos casos, la Organización... http://fb.me/7FKUoQxvy"
2016-03-19 14:10:32+00:00,Two New Cases of Ebola Have Appeared In Guinea : While the West African Ebola Outbreak largely came to an end ... http://bit.ly/1Zd8LUE
2016-03-19 14:10:30+00:00,Two New Cases of Ebola Have Appeared In Guinea : While the West African Ebola Outbreak largely came to an end ... http://bit.ly/1Zd8rFw
2016-03-19 14:10:29+00:00,Two New Cases of Ebola Have Appeared In Guinea : While the West African Ebola Outbreak largely came to an end ... http://bit.ly/1Zd8rFw
2016-03-19 14:10:28+00:00,Two New Cases of Ebola Have Appeared In Guinea http://bit.ly/1Vn7c6y #design #technology
2016-03-19 14:10:27+00:00,Two New Cases of Ebola Have Appeared In Guinea http://bit.ly/1Zd8rFw
2016-03-19 14:10:25+00:00,Two New Cases of Ebola Have Appeared In Guinea http://bit.ly/1Zd8rFw
2016-03-19 14:10:25+00:00,Two New Cases of Ebola Have Appeared In Guinea : While the West African Ebola Outbreak largely came to a... http://bit.ly/1Zd8JMw #Tech
2016-03-19 14:10:24+00:00,Two New Cases of Ebola Have Appeared In Guinea http://ift.tt/1T0M85s http://ift.tt/1G0BUaR
2016-03-19 14:10:22+00:00,Two New Cases of Ebola Have Appeared In Guinea : While the West African Ebola Outbreak largely came to an end ... http://bit.ly/1Zd8rFw
2016-03-19 14:10:21+00:00,Two New Cases of Ebola Have Appeared In Guinea http://bit.ly/1Zd8HV7
2016-03-19 14:10:21+00:00,Two New Cases of Ebola Have Appeared In Guinea : While the West African Ebola Outbreak largely ca... http://bit.ly/1Zd8rFw @TaNeaOnline
2016-03-19 14:10:20+00:00,Two New Cases of Ebola Have Appeared In Guinea : While the West African Ebola Outbreak largely came to an end ... http://bit.ly/1Vn7hHs
2016-03-19 14:10:20+00:00,"""Two new Ebola cases confirmed in Guinea - Northwest Arkansas News"" http://ift.tt/1LwZhlb #HealthNews"
2016-03-19 14:10:19+00:00,Two New Cases of Ebola Have Appeared In Guinea : While the West African Ebola Outbreak largely came to an end ... http://bit.ly/1Zd8rFw
2016-03-19 14:10:17+00:00,Two New Cases of Ebola Have Appeared In Guinea : While the West African Ebola Outbreak largely came to an end ... http://bit.ly/1Zd8rFw
2016-03-19 14:10:15+00:00,Two New Cases of Ebola Have Appeared In Guinea : While the West African Ebola Outbreak largely came to an end ... http://bit.ly/1Zd8rFw
2016-03-19 14:10:15+00:00,Two New Cases of Ebola Have Appeared In Guinea : While the West African Ebola Outbreak large... http://bit.ly/1Zd8rFw #tech #technology
2016-03-19 14:10:13+00:00,Two New Cases of Ebola Have Appeared In Guinea : While the West African Ebola Outbreak largely came to an end ... http://bit.ly/1Vn73A6
2016-03-19 14:10:03+00:00,Two New Cases of Ebola Have Appeared In Guinea : While the West African Ebola Outbreak large... http://bit.ly/1Vn73A6 %23teamfollowback
2016-03-19 14:10:00+00:00,Two New Cases of Ebola Have Appeared In Guinea : While the West African Ebola Outbreak large... http://bit.ly/1Zd8rFw %23teamfollowback
2016-03-19 14:09:59+00:00,Two New Cases of Ebola Have Appeared In Guinea : While the West African Ebola Outbreak largely... http://bit.ly/1Vn73A6 #teamfollowback
2016-03-19 14:09:58+00:00,Two New Cases of Ebola Have Appeared In Guinea http://bit.ly/1Zd8rFw #teamfollowback
2016-03-19 14:09:58+00:00,Two New Cases of Ebola Have Appeared In Guinea http://bit.ly/1Vn73A6 #followback
2016-03-19 14:09:57+00:00,Two New Cases of Ebola Have Appeared In Guinea http://bit.ly/1Zd8rFw #teamfollowback
2016-03-19 14:09:56+00:00,Two New Cases of Ebola Have Appeared In Guinea : While the West African Ebola Outbreak largely came ... http://bit.ly/1Vn73A6 #smallBiz
2016-03-19 14:09:55+00:00,Two New Cases of Ebola Have Appeared In Guinea http://bit.ly/1Zd8CAH
2016-03-19 14:09:53+00:00,Two New Cases of Ebola Have Appeared In Guinea : While the West African Ebola Outbreak largely came to an end ... http://bit.ly/1Vn73A6
2016-03-19 14:09:53+00:00,Two New Cases of Ebola Have Appeared In Guinea http://xvoda.com/2016/03/19/two-new-cases-of-ebola-have-appeared-in-guinea/
2016-03-19 14:09:51+00:00,Two New Cases of Ebola Have Appeared In Guinea : While the West African Ebola Outbreak largely came to an end ... http://bit.ly/1Vn73A6
2016-03-19 14:09:48+00:00,Two New Cases of Ebola Have Appeared In Guinea : While the West African Ebola Outbreak largely came to an end ... http://bit.ly/1Zd8rFw
2016-03-19 14:09:48+00:00,Two New Cases of Ebola Have Appeared In Guinea http://bit.ly/1Zd8rFw
2016-03-19 14:09:47+00:00,Two New Cases of Ebola Have Appeared In Guinea : While the West African Ebola Outbreak largely came to an end ... http://bit.ly/1Zd8rFw
2016-03-19 14:09:47+00:00,Two New Cases of Ebola Have Appeared In Guinea : While the West African Ebola Outbreak largely came to a... http://bit.ly/1Vn7c6y #tech
2016-03-19 14:09:46+00:00,Two New Cases of Ebola Have Appeared In Guinea : While the West African Ebola Outbreak largely came to a... http://bit.ly/1Vn7c6y #tech
2016-03-19 14:09:45+00:00,Two New Cases of Ebola Have Appeared In Guinea : While the West African Ebola Outbreak largely came to an end ... http://bit.ly/1Vn7avs
2016-03-19 14:09:44+00:00,Two New Cases of Ebola Have Appeared In Guinea : While the West African Ebola Outbreak la... http://bit.ly/1Vn73A6 #technews #agyatlabs
2016-03-19 14:09:43+00:00,Two New Cases of Ebola Have Appeared In Guinea : While the West African Ebola Outbreak largely came to an end ... http://bit.ly/1Vn7c6y
2016-03-19 14:09:43+00:00,Two New Cases of Ebola Have Appeared In Guinea http://bit.ly/1Zd8rFw
2016-03-19 14:09:41+00:00,Two New Cases of Ebola Have Appeared In Guinea : While the West African Ebola Outbreak largely came to an end ... http://bit.ly/1Zd8rFw
2016-03-19 14:09:31+00:00,Two New Cases of Ebola Have Appeared In Guinea : While the West African Ebola Outbreak largely came to an end ... http://bit.ly/1Zd8rFw
2016-03-19 14:09:30+00:00,Two New Cases of Ebola Have Appeared In Guinea : While the West African Ebola Outbreak largely came to an end ... http://bit.ly/1Zd8rFw
2016-03-19 14:09:29+00:00,Two New Cases of Ebola Have Appeared In Guinea : While the West African Ebola Outbreak largely came to an end ... http://bit.ly/1Zd8rFw
2016-03-19 14:09:28+00:00,Two New Cases of Ebola Have Appeared In Guinea : While the West African Ebola Outbreak largely came to an end ... http://bit.ly/1Zd8rFw
2016-03-19 14:09:27+00:00,Two New Cases of Ebola Have Appeared In Guinea : While the West African Ebola Outbreak largely came to an end ... http://bit.ly/1Zd8rFw
2016-03-19 14:09:26+00:00,Two New Cases of Ebola Have Appeared In Guinea : While the West African Ebola Outbreak largely came to an end ... http://bit.ly/1Zd8rFw
2016-03-19 14:09:25+00:00,Two New Cases of Ebola Have Appeared In Guinea : While the West African Ebola Outbreak largely came to an end ... http://bit.ly/1Zd8rFw
2016-03-19 14:09:19+00:00,"CIENCIASMEDICASNEWS: Follow-up of Ebola Patient, 2014–2015 - Volume 22,... http://elbiruniblogspotcom.blogspot.com/2016/03/follow-up-of-ebola-patient-20142015.html?spref=tw"
2016-03-19 14:09:07+00:00,Two New Cases of Ebola Have Appeared In Guinea : While the West African Ebola Outbreak largely came to an end ... http://bit.ly/1Zd8rFw
2016-03-19 14:09:05+00:00,Two New Cases of Ebola Have Appeared In Guinea : While the West African Ebola Outbreak largely cam... http://bit.ly/1Zd8rFw #tecnologia
2016-03-19 14:09:05+00:00,Two New Cases of Ebola Have Appeared In Guinea : While the West African Ebola Outbreak largely came to an ... http://life20.co.vu/Fik #fb
2016-03-19 14:09:04+00:00,Two New Cases of Ebola Have Appeared In Guinea : While the West African Ebola Outbreak largely came to an end ... http://bit.ly/1Vn73A9
2016-03-19 14:09:04+00:00,techStream©: Two New Cases of Ebola Have Appeared In Guinea http://bit.ly/1Vn73A6
2016-03-19 14:09:02+00:00,Two New Cases of Ebola Have Appeared In Guinea : While the West African Ebola Outbreak largely came to an end ... http://bit.ly/1Zd8rFw
2016-03-19 14:09:00+00:00,#GIZMODO #TECH | Two New Cases of Ebola Have Appeared In Guinea http://bit.ly/1Zd8rFw | #UPDATES &gt; @HCP520
2016-03-19 14:08:58+00:00,Gizmodo - Two New Cases of Ebola Have Appeared In Guinea : While the West African Ebola Outbreak largely came ... http://bit.ly/1Zd8rFw
2016-03-19 14:08:57+00:00,Two New Cases of Ebola Have Appeared In Guinea : While the West African Ebola Outbreak largely came to an end ... http://bit.ly/1Zd8rFw
2016-03-19 14:08:56+00:00,Gizmodo - Two New Cases of Ebola Have Appeared In Guinea : While the West African Ebola Outbreak larg... http://bit.ly/1Zd8rFw #Gizmodo
2016-03-19 14:08:55+00:00,Two New Cases of Ebola Have Appeared In Guinea : While the West African Ebola Outbreak largely came to an end ... http://bit.ly/1Zd8rFw
2016-03-19 14:08:55+00:00,Two New Cases of Ebola Have Appeared In Guinea http://bit.ly/1Zd8rFw (@gizmodo)
2016-03-19 14:08:54+00:00,@Gizmodo Two New Cases of Ebola Have Appeared In Guinea : While the West African Ebola Outbreak largely came t... http://bit.ly/1Zd8rFw
2016-03-19 14:08:52+00:00,Two New Cases of Ebola Have Appeared In Guinea : While the West African Ebola Outbreak largely came to an end ... http://bit.ly/1Zd8rFw
2016-03-19 14:08:50+00:00,#Gizmodo Two New Cases of Ebola Have Appeared In Guinea : While the West African Ebola Outbreak largely came t... http://chilp.it/73b3971
2016-03-19 14:08:39+00:00,Two New Cases of Ebola Have Appeared In Guinea: While the West African Ebola Outbreak largely c... http://bit.ly/1R79N1i #EbolaOutbreak
2016-03-19 14:08:09+00:00,Two New Cases of Ebola Have Appeared In Guinea http://dlvr.it/KqcQxT
2016-03-19 14:07:46+00:00,#NAME?
2016-03-19 14:07:33+00:00,Two New Cases of Ebola Have Appeared In Guinea http://ift.tt/1T0M85s
2016-03-19 14:07:04+00:00,Vieux ebola ehh eh tu es grave 
2016-03-19 14:05:54+00:00,Former UN official Accuses the Body of 'Colossal Mismanagement': Former U.N. Ebola Mission Chief Anthony Banbu... http://ln.is/www.telesurtv.net/en/3Owd2
2016-03-19 14:04:41+00:00,General News • 'Ebola survivors ‘safe sex warning’ issued by WHO' via @233liveOnline. Full story at http://233live.com/General/96728/Ebola+survivors+%E2%80%98safe+sex+warning%E2%80%99+issued+by+WHO.html
2016-03-19 14:04:36+00:00,@ssojungaf enak aja:(( ak tu ebola taw:((.ggg
2016-03-19 14:04:08+00:00,#Guinea says two people tested positive for #Ebola http://reut.rs/1UjMiph via @Reuters @jennyferambe
2016-03-19 14:04:04+00:00,Two New Cases of Ebola Have Appeared In Guinea http://bit.ly/1UqgqQ3 #tech #gizmodo
2016-03-19 14:03:23+00:00,Two New Cases of Ebola Have Appeared In Guinea http://ift.tt/1T0M85s
2016-03-19 14:01:33+00:00,La OMS confirma dos nuevos casos de ébola en Guinea Conakry http://dlvr.it/KqcKGF
2016-03-19 14:01:24+00:00,#NAME?
2016-03-19 14:01:11+00:00,La OMS confirma dos nuevos casos de ébola en Guinea Conakry http://dlvr.it/KqcJWG
2016-03-19 14:01:10+00:00,La OMS confirma dos nuevos casos de ébola en Guinea Conakry http://dlvr.it/KqcJS5
2016-03-19 14:01:08+00:00,"Registran dos nuevos casos de Ébola en Guinea, luego de declarar erradicado el virus &gt;&gt;&gt; http://ow.ly/ZGeGd #Salud"
2016-03-19 14:00:46+00:00,#Info La OMS confirma dos nuevos casos de ébola en Guinea Conakry http://bit.ly/22u0spr
2016-03-19 14:00:45+00:00,#Vida: La OMS confirma dos nuevos casos de ébola en Guinea Conakry http://bit.ly/22u0spr
2016-03-19 14:00:29+00:00,"De novo, casos de ebola aparecem após OMS zerar contagem de vítimas http://buff.ly/1RrvINS"
2016-03-19 13:59:55+00:00,Healthy Fear Versus Unhealthy Fear about the Ebola Outbreak http://feedproxy.google.com/~r/SelfgrowthcomArticlesForEyeMovementDesensitizationAndReprocessingemdr/~3/1mPePL_sqco/healthy-fear-versus-unhealthy-fear-about-the-ebola-outbreak
2016-03-19 13:59:40+00:00,"standard Ev fans though we have one good game and we're Barca, lets just forget the absolute ebola season of football we've had to endure.."
2016-03-19 13:59:04+00:00,"PRO/FR> Maladie à virus Ebola, Fin de l'Epidémie - Sierra Leone (03): (Nord) http://bit.ly/1Uqfrzo"
2016-03-19 13:58:50+00:00,Health workers rush to contain fresh Ebola outbreak in Guinea https://ca.news.yahoo.com/health-workers-rush-contain-fresh-ebola-outbreak-guinea-131609291.html?soc_src=social-sh&amp;soc_trk=tw via @Yahoocanada
2016-03-19 13:57:20+00:00,Facebook pede sua ajuda para combater o Ebola http://is.gd/s2HJy3
2016-03-19 13:53:39+00:00,Ebola Death Confirmed Hours After Outbreak Declared Over http://bit.ly/1QjVLKU
2016-03-19 13:53:33+00:00,"""You could be forgiven for thinking world’s biggest health concerns today are #Zika, #Ebola or #SARS"" @BjornLomborg http://ow.ly/ZHlWn"
2016-03-19 13:52:13+00:00,"Je vous informe que #Ebola vient d'etre confirmé après une réapparution en forêt,que le lavgage des mains continuent"
2016-03-19 13:51:30+00:00,"Holocausto y Ebola -Medellin- , Agravio -Frontino- y Anthagonic -Andes- $10 lk http://fb.me/4gfPhsJH6"
2016-03-19 13:50:32+00:00,Shocking!! Ebola out break. http://mbararanews.co.ug/shocking-ebola-break/
2016-03-19 13:50:28+00:00,Fun facts on the Ebola virus http://is.gd/U5OXO6
