virus_type,date,country,cases,deaths,recovered,week_number,month,year
Coronavirus,2020-02-27,Georgia,0.0,0.0,0.0,9,2,2020
Coronavirus,2020-02-28,Georgia,0.0,0.0,0.0,9,2,2020
Coronavirus,2020-02-29,Georgia,0.0,0.0,0.0,9,2,2020
Coronavirus,2020-03-01,Georgia,2.0,0.0,0.0,9,3,2020
Coronavirus,2020-03-02,Georgia,0.0,0.0,0.0,10,3,2020
Coronavirus,2020-03-03,Georgia,0.0,0.0,0.0,10,3,2020
Coronavirus,2020-01-27,Germany,1.0,0.0,0.0,5,1,2020
Coronavirus,2020-01-28,Germany,3.0,0.0,0.0,5,1,2020
Coronavirus,2020-01-29,Germany,0.0,0.0,0.0,5,1,2020
Coronavirus,2020-01-30,Germany,0.0,0.0,0.0,5,1,2020
Coronavirus,2020-01-31,Germany,1.0,0.0,0.0,5,1,2020
Coronavirus,2020-02-01,Germany,10.0,0.0,0.0,5,2,2020
Coronavirus,2020-02-02,Germany,2.0,0.0,0.0,5,2,2020
Coronavirus,2020-02-03,Germany,2.0,0.0,0.0,6,2,2020
Coronavirus,2020-02-04,Germany,0.0,0.0,0.0,6,2,2020
Coronavirus,2020-02-05,Germany,0.0,0.0,0.0,6,2,2020
Coronavirus,2020-02-06,Germany,0.0,0.0,0.0,6,2,2020
Coronavirus,2020-02-07,Germany,1.0,0.0,0.0,6,2,2020
Coronavirus,2020-02-08,Germany,0.0,0.0,0.0,6,2,2020
Coronavirus,2020-02-09,Germany,1.0,0.0,0.0,6,2,2020
Coronavirus,2020-02-10,Germany,0.0,0.0,0.0,7,2,2020
Coronavirus,2020-02-11,Germany,2.0,0.0,0.0,7,2,2020
Coronavirus,2020-02-12,Germany,0.0,0.0,0.0,7,2,2020
Coronavirus,2020-02-13,Germany,0.0,0.0,1.0,7,2,2020
Coronavirus,2020-02-14,Germany,0.0,0.0,0.0,7,2,2020
Coronavirus,2020-02-15,Germany,0.0,0.0,0.0,7,2,2020
Coronavirus,2020-02-16,Germany,0.0,0.0,0.0,7,2,2020
Coronavirus,2020-02-17,Germany,0.0,0.0,0.0,8,2,2020
Coronavirus,2020-02-18,Germany,0.0,0.0,11.0,8,2,2020
Coronavirus,2020-02-19,Germany,0.0,0.0,0.0,8,2,2020
Coronavirus,2020-02-20,Germany,0.0,0.0,0.0,8,2,2020
Coronavirus,2020-02-21,Germany,0.0,0.0,2.0,8,2,2020
Coronavirus,2020-02-22,Germany,0.0,0.0,0.0,8,2,2020
Coronavirus,2020-02-23,Germany,0.0,0.0,0.0,8,2,2020
Coronavirus,2020-02-24,Germany,0.0,0.0,0.0,9,2,2020
Coronavirus,2020-02-25,Germany,1.0,0.0,0.0,9,2,2020
Coronavirus,2020-02-26,Germany,10.0,0.0,1.0,9,2,2020
Coronavirus,2020-02-27,Germany,19.0,0.0,1.0,9,2,2020
Coronavirus,2020-02-28,Germany,2.0,0.0,0.0,9,2,2020
Coronavirus,2020-02-29,Germany,31.0,0.0,0.0,9,2,2020
Coronavirus,2020-03-01,Germany,51.0,0.0,0.0,9,3,2020
Coronavirus,2020-03-02,Germany,29.0,0.0,0.0,10,3,2020
Coronavirus,2020-03-03,Germany,37.0,0.0,0.0,10,3,2020
Coronavirus,2020-02-26,Greece,1.0,0.0,0.0,9,2,2020
Coronavirus,2020-02-27,Greece,2.0,0.0,0.0,9,2,2020
Coronavirus,2020-02-28,Greece,1.0,0.0,0.0,9,2,2020
Coronavirus,2020-02-29,Greece,0.0,0.0,0.0,9,2,2020
Coronavirus,2020-03-01,Greece,3.0,0.0,0.0,9,3,2020
Coronavirus,2020-03-02,Greece,0.0,0.0,0.0,10,3,2020
Coronavirus,2020-03-03,Greece,0.0,0.0,0.0,10,3,2020
Coronavirus,2020-01-23,Hong Kong,2.0,0.0,0.0,4,1,2020
Coronavirus,2020-01-24,Hong Kong,0.0,0.0,0.0,4,1,2020
Coronavirus,2020-01-25,Hong Kong,3.0,0.0,0.0,4,1,2020
Coronavirus,2020-01-26,Hong Kong,3.0,0.0,0.0,4,1,2020
Coronavirus,2020-01-27,Hong Kong,0.0,0.0,0.0,5,1,2020
Coronavirus,2020-01-28,Hong Kong,0.0,0.0,0.0,5,1,2020
Coronavirus,2020-01-29,Hong Kong,2.0,0.0,0.0,5,1,2020
Coronavirus,2020-01-30,Hong Kong,2.0,0.0,0.0,5,1,2020
Coronavirus,2020-01-31,Hong Kong,0.0,0.0,0.0,5,1,2020
Coronavirus,2020-02-01,Hong Kong,1.0,0.0,0.0,5,2,2020
Coronavirus,2020-02-02,Hong Kong,1.0,0.0,0.0,5,2,2020
Coronavirus,2020-02-03,Hong Kong,0.0,0.0,0.0,6,2,2020
Coronavirus,2020-02-04,Hong Kong,1.0,0.0,0.0,6,2,2020
Coronavirus,2020-02-05,Hong Kong,3.0,0.0,0.0,6,2,2020
Coronavirus,2020-02-06,Hong Kong,3.0,0.0,0.0,6,2,2020
Coronavirus,2020-02-07,Hong Kong,1.0,0.0,0.0,6,2,2020
Coronavirus,2020-02-08,Hong Kong,1.0,0.0,0.0,6,2,2020
Coronavirus,2020-02-09,Hong Kong,3.0,0.0,0.0,6,2,2020
Coronavirus,2020-02-10,Hong Kong,9.0,0.0,0.0,7,2,2020
Coronavirus,2020-02-11,Hong Kong,11.0,0.0,0.0,7,2,2020
Coronavirus,2020-02-12,Hong Kong,1.0,0.0,1.0,7,2,2020
Coronavirus,2020-02-13,Hong Kong,3.0,0.0,0.0,7,2,2020
Coronavirus,2020-02-14,Hong Kong,3.0,0.0,0.0,7,2,2020
Coronavirus,2020-02-15,Hong Kong,0.0,0.0,0.0,7,2,2020
Coronavirus,2020-02-16,Hong Kong,1.0,0.0,1.0,7,2,2020
Coronavirus,2020-02-17,Hong Kong,3.0,0.0,0.0,8,2,2020
Coronavirus,2020-02-18,Hong Kong,2.0,0.0,0.0,8,2,2020
Coronavirus,2020-02-19,Hong Kong,1.0,1.0,3.0,8,2,2020
Coronavirus,2020-02-20,Hong Kong,5.0,0.0,1.0,8,2,2020
Coronavirus,2020-02-22,Hong Kong,1.0,0.0,1.0,8,2,2020
Coronavirus,2020-02-23,Hong Kong,5.0,0.0,5.0,8,2,2020
Coronavirus,2020-02-24,Hong Kong,5.0,0.0,8.0,9,2,2020
Coronavirus,2020-02-25,Hong Kong,5.0,0.0,0.0,9,2,2020
Coronavirus,2020-02-26,Hong Kong,7.0,0.0,5.0,9,2,2020
Coronavirus,2020-02-27,Hong Kong,1.0,0.0,0.0,9,2,2020
Coronavirus,2020-02-28,Hong Kong,2.0,0.0,6.0,9,2,2020
Coronavirus,2020-02-29,Hong Kong,1.0,0.0,3.0,9,2,2020
Coronavirus,2020-03-01,Hong Kong,1.0,0.0,3.0,9,3,2020
Coronavirus,2020-03-02,Hong Kong,4.0,0.0,0.0,10,3,2020
Coronavirus,2020-03-03,Hong Kong,0.0,0.0,1.0,10,3,2020
Coronavirus,2020-02-28,Iceland,1.0,0.0,0.0,9,2,2020
Coronavirus,2020-02-29,Iceland,0.0,0.0,0.0,9,2,2020
Coronavirus,2020-03-01,Iceland,2.0,0.0,0.0,9,3,2020
Coronavirus,2020-03-02,Iceland,3.0,0.0,0.0,10,3,2020
Coronavirus,2020-03-03,Iceland,5.0,0.0,0.0,10,3,2020
Coronavirus,2020-01-30,India,1.0,0.0,0.0,5,1,2020
Coronavirus,2020-01-31,India,0.0,0.0,0.0,5,1,2020
Coronavirus,2020-02-01,India,0.0,0.0,0.0,5,2,2020
Coronavirus,2020-02-02,India,1.0,0.0,0.0,5,2,2020
Coronavirus,2020-02-03,India,1.0,0.0,0.0,6,2,2020
Coronavirus,2020-02-04,India,0.0,0.0,0.0,6,2,2020
Coronavirus,2020-02-05,India,0.0,0.0,0.0,6,2,2020
Coronavirus,2020-02-06,India,0.0,0.0,0.0,6,2,2020
Coronavirus,2020-02-07,India,0.0,0.0,0.0,6,2,2020
Coronavirus,2020-02-08,India,0.0,0.0,0.0,6,2,2020
Coronavirus,2020-02-09,India,0.0,0.0,0.0,6,2,2020
Coronavirus,2020-02-10,India,0.0,0.0,0.0,7,2,2020
Coronavirus,2020-02-11,India,0.0,0.0,0.0,7,2,2020
Coronavirus,2020-02-12,India,0.0,0.0,0.0,7,2,2020
Coronavirus,2020-02-13,India,0.0,0.0,0.0,7,2,2020
Coronavirus,2020-02-14,India,0.0,0.0,0.0,7,2,2020
Coronavirus,2020-02-15,India,0.0,0.0,0.0,7,2,2020
Coronavirus,2020-02-16,India,0.0,0.0,3.0,7,2,2020
Coronavirus,2020-02-17,India,0.0,0.0,0.0,8,2,2020
Coronavirus,2020-02-18,India,0.0,0.0,0.0,8,2,2020
Coronavirus,2020-02-19,India,0.0,0.0,0.0,8,2,2020
Coronavirus,2020-02-20,India,0.0,0.0,0.0,8,2,2020
Coronavirus,2020-02-21,India,0.0,0.0,0.0,8,2,2020
Coronavirus,2020-02-22,India,0.0,0.0,0.0,8,2,2020
Coronavirus,2020-02-23,India,0.0,0.0,0.0,8,2,2020
Coronavirus,2020-02-24,India,0.0,0.0,0.0,9,2,2020
Coronavirus,2020-02-25,India,0.0,0.0,0.0,9,2,2020
Coronavirus,2020-02-26,India,0.0,0.0,0.0,9,2,2020
Coronavirus,2020-02-27,India,0.0,0.0,0.0,9,2,2020
Coronavirus,2020-02-28,India,0.0,0.0,0.0,9,2,2020
Coronavirus,2020-02-29,India,0.0,0.0,0.0,9,2,2020
Coronavirus,2020-03-01,India,0.0,0.0,0.0,9,3,2020
Coronavirus,2020-03-02,India,2.0,0.0,0.0,10,3,2020
Coronavirus,2020-03-03,India,0.0,0.0,0.0,10,3,2020
Coronavirus,2020-03-02,Indonesia,2.0,0.0,0.0,10,3,2020
Coronavirus,2020-03-03,Indonesia,0.0,0.0,0.0,10,3,2020
Coronavirus,2020-02-19,Iran,2.0,2.0,0.0,8,2,2020
Coronavirus,2020-02-20,Iran,3.0,0.0,0.0,8,2,2020
Coronavirus,2020-02-21,Iran,13.0,2.0,0.0,8,2,2020
Coronavirus,2020-02-22,Iran,10.0,1.0,0.0,8,2,2020
Coronavirus,2020-02-23,Iran,15.0,3.0,0.0,8,2,2020
Coronavirus,2020-02-24,Iran,18.0,4.0,0.0,9,2,2020
Coronavirus,2020-02-25,Iran,34.0,4.0,0.0,9,2,2020
Coronavirus,2020-02-26,Iran,44.0,3.0,49.0,9,2,2020
Coronavirus,2020-02-27,Iran,106.0,7.0,0.0,9,2,2020
Coronavirus,2020-02-28,Iran,143.0,8.0,24.0,9,2,2020
Coronavirus,2020-02-29,Iran,205.0,9.0,50.0,9,2,2020
Coronavirus,2020-03-01,Iran,385.0,11.0,52.0,9,3,2020
Coronavirus,2020-03-02,Iran,523.0,12.0,116.0,10,3,2020
Coronavirus,2020-03-03,Iran,835.0,11.0,0.0,10,3,2020
Coronavirus,2020-02-23,Iraq,0.0,0.0,0.0,8,2,2020
Coronavirus,2020-02-24,Iraq,1.0,0.0,0.0,9,2,2020
Coronavirus,2020-02-25,Iraq,0.0,0.0,0.0,9,2,2020
Coronavirus,2020-02-26,Iraq,4.0,0.0,0.0,9,2,2020
Coronavirus,2020-02-27,Iraq,2.0,0.0,0.0,9,2,2020
Coronavirus,2020-02-28,Iraq,0.0,0.0,0.0,9,2,2020
Coronavirus,2020-02-29,Iraq,6.0,0.0,0.0,9,2,2020
Coronavirus,2020-03-01,Iraq,6.0,0.0,0.0,9,3,2020
Coronavirus,2020-03-02,Iraq,7.0,0.0,0.0,10,3,2020
Coronavirus,2020-03-03,Iraq,6.0,0.0,0.0,10,3,2020
Coronavirus,2020-02-28,Ireland,1.0,0.0,0.0,9,2,2020
Coronavirus,2020-02-29,Ireland,0.0,0.0,0.0,9,2,2020
Coronavirus,2020-03-01,Ireland,0.0,0.0,0.0,9,3,2020
Coronavirus,2020-03-02,Ireland,0.0,0.0,0.0,10,3,2020
Coronavirus,2020-03-03,Ireland,1.0,0.0,0.0,10,3,2020
Coronavirus,2020-02-21,Israel,1.0,0.0,0.0,8,2,2020
Coronavirus,2020-02-22,Israel,0.0,0.0,0.0,8,2,2020
Coronavirus,2020-02-23,Israel,0.0,0.0,0.0,8,2,2020
Coronavirus,2020-02-24,Israel,0.0,0.0,0.0,9,2,2020
Coronavirus,2020-02-25,Israel,0.0,0.0,0.0,9,2,2020
Coronavirus,2020-02-26,Israel,2.0,0.0,0.0,9,2,2020
Coronavirus,2020-02-27,Israel,1.0,0.0,1.0,9,2,2020
Coronavirus,2020-02-28,Israel,1.0,0.0,0.0,9,2,2020
Coronavirus,2020-02-29,Israel,3.0,0.0,0.0,9,2,2020
Coronavirus,2020-03-01,Israel,3.0,0.0,0.0,9,3,2020
Coronavirus,2020-03-02,Israel,0.0,0.0,0.0,10,3,2020
Coronavirus,2020-03-03,Israel,2.0,0.0,0.0,10,3,2020
Coronavirus,2020-01-30,Italy,2.0,0.0,0.0,5,1,2020
Coronavirus,2020-01-31,Italy,0.0,0.0,0.0,5,1,2020
Coronavirus,2020-02-01,Italy,0.0,0.0,0.0,5,2,2020
Coronavirus,2020-02-02,Italy,0.0,0.0,0.0,5,2,2020
Coronavirus,2020-02-03,Italy,0.0,0.0,0.0,6,2,2020
Coronavirus,2020-02-04,Italy,0.0,0.0,0.0,6,2,2020
Coronavirus,2020-02-05,Italy,0.0,0.0,0.0,6,2,2020
Coronavirus,2020-02-06,Italy,0.0,0.0,0.0,6,2,2020
Coronavirus,2020-02-07,Italy,1.0,0.0,0.0,6,2,2020
Coronavirus,2020-02-08,Italy,0.0,0.0,0.0,6,2,2020
Coronavirus,2020-02-09,Italy,0.0,0.0,0.0,6,2,2020
Coronavirus,2020-02-10,Italy,0.0,0.0,0.0,7,2,2020
Coronavirus,2020-02-11,Italy,0.0,0.0,0.0,7,2,2020
Coronavirus,2020-02-12,Italy,0.0,0.0,0.0,7,2,2020
Coronavirus,2020-02-13,Italy,0.0,0.0,0.0,7,2,2020
Coronavirus,2020-02-14,Italy,0.0,0.0,0.0,7,2,2020
Coronavirus,2020-02-15,Italy,0.0,0.0,0.0,7,2,2020
Coronavirus,2020-02-16,Italy,0.0,0.0,0.0,7,2,2020
Coronavirus,2020-02-17,Italy,0.0,0.0,0.0,8,2,2020
Coronavirus,2020-02-18,Italy,0.0,0.0,0.0,8,2,2020
Coronavirus,2020-02-19,Italy,0.0,0.0,0.0,8,2,2020
Coronavirus,2020-02-20,Italy,0.0,0.0,0.0,8,2,2020
Coronavirus,2020-02-21,Italy,17.0,1.0,0.0,8,2,2020
Coronavirus,2020-02-22,Italy,42.0,1.0,1.0,8,2,2020
Coronavirus,2020-02-23,Italy,93.0,1.0,1.0,8,2,2020
Coronavirus,2020-02-25,Italy,93.0,3.0,0.0,9,2,2020
Coronavirus,2020-02-26,Italy,131.0,2.0,2.0,9,2,2020
Coronavirus,2020-02-27,Italy,202.0,5.0,42.0,9,2,2020
Coronavirus,2020-02-28,Italy,233.0,4.0,1.0,9,2,2020
Coronavirus,2020-02-29,Italy,240.0,8.0,0.0,9,2,2020
Coronavirus,2020-03-01,Italy,566.0,5.0,37.0,9,3,2020
Coronavirus,2020-03-02,Italy,342.0,18.0,66.0,10,3,2020
Coronavirus,2020-03-03,Italy,466.0,27.0,11.0,10,3,2020
Coronavirus,2020-01-22,Japan,1.0,0.0,0.0,4,1,2020
Coronavirus,2020-01-24,Japan,1.0,0.0,0.0,4,1,2020
Coronavirus,2020-01-25,Japan,0.0,0.0,0.0,4,1,2020
Coronavirus,2020-01-26,Japan,2.0,0.0,1.0,4,1,2020
Coronavirus,2020-01-27,Japan,0.0,0.0,0.0,5,1,2020
Coronavirus,2020-01-28,Japan,3.0,0.0,0.0,5,1,2020
Coronavirus,2020-01-29,Japan,4.0,0.0,0.0,5,1,2020
Coronavirus,2020-01-30,Japan,0.0,0.0,0.0,5,1,2020
Coronavirus,2020-01-31,Japan,4.0,0.0,0.0,5,1,2020
Coronavirus,2020-02-01,Japan,3.0,0.0,0.0,5,2,2020
Coronavirus,2020-02-02,Japan,0.0,0.0,0.0,5,2,2020
Coronavirus,2020-02-03,Japan,0.0,0.0,0.0,6,2,2020
Coronavirus,2020-02-04,Japan,2.0,0.0,0.0,6,2,2020
Coronavirus,2020-02-05,Japan,0.0,0.0,0.0,6,2,2020
Coronavirus,2020-02-06,Japan,23.0,0.0,0.0,6,2,2020
Coronavirus,2020-02-08,Japan,0.0,0.0,0.0,6,2,2020
Coronavirus,2020-02-09,Japan,1.0,0.0,0.0,6,2,2020
Coronavirus,2020-02-10,Japan,0.0,0.0,3.0,7,2,2020
Coronavirus,2020-02-11,Japan,0.0,0.0,5.0,7,2,2020
Coronavirus,2020-02-12,Japan,2.0,0.0,0.0,7,2,2020
Coronavirus,2020-02-13,Japan,0.0,1.0,0.0,7,2,2020
Coronavirus,2020-02-14,Japan,1.0,0.0,0.0,7,2,2020
Coronavirus,2020-02-15,Japan,14.0,0.0,3.0,7,2,2020
Coronavirus,2020-02-16,Japan,16.0,0.0,0.0,7,2,2020
Coronavirus,2020-02-17,Japan,7.0,0.0,0.0,8,2,2020
Coronavirus,2020-02-18,Japan,8.0,0.0,1.0,8,2,2020
Coronavirus,2020-02-19,Japan,10.0,0.0,5.0,8,2,2020
Coronavirus,2020-02-20,Japan,10.0,0.0,0.0,8,2,2020
Coronavirus,2020-02-21,Japan,11.0,0.0,4.0,8,2,2020
Coronavirus,2020-02-22,Japan,17.0,0.0,0.0,8,2,2020
Coronavirus,2020-02-23,Japan,25.0,0.0,0.0,8,2,2020
Coronavirus,2020-02-24,Japan,12.0,0.0,0.0,9,2,2020
Coronavirus,2020-02-25,Japan,11.0,0.0,0.0,9,2,2020
Coronavirus,2020-02-26,Japan,19.0,1.0,0.0,9,2,2020
Coronavirus,2020-02-27,Japan,25.0,2.0,0.0,9,2,2020
Coronavirus,2020-02-28,Japan,14.0,0.0,0.0,9,2,2020
Coronavirus,2020-02-29,Japan,13.0,1.0,10.0,9,2,2020
Coronavirus,2020-03-01,Japan,15.0,1.0,0.0,9,3,2020
Coronavirus,2020-03-02,Japan,18.0,0.0,0.0,10,3,2020
Coronavirus,2020-03-03,Japan,19.0,0.0,11.0,10,3,2020
Coronavirus,2020-03-03,Jordan,1.0,0.0,0.0,10,3,2020
Coronavirus,2020-01-22,"Korea, Republic of",1.0,0.0,0.0,4,1,2020
Coronavirus,2020-01-23,"Korea, Republic of",0.0,0.0,0.0,4,1,2020
Coronavirus,2020-01-24,"Korea, Republic of",1.0,0.0,0.0,4,1,2020
Coronavirus,2020-01-25,"Korea, Republic of",1.0,0.0,0.0,4,1,2020
Coronavirus,2020-01-26,"Korea, Republic of",0.0,0.0,0.0,4,1,2020
Coronavirus,2020-01-27,"Korea, Republic of",1.0,0.0,0.0,5,1,2020
Coronavirus,2020-01-28,"Korea, Republic of",0.0,0.0,0.0,5,1,2020
Coronavirus,2020-01-29,"Korea, Republic of",0.0,0.0,0.0,5,1,2020
Coronavirus,2020-01-30,"Korea, Republic of",2.0,0.0,0.0,5,1,2020
Coronavirus,2020-01-31,"Korea, Republic of",5.0,0.0,0.0,5,1,2020
Coronavirus,2020-02-01,"Korea, Republic of",3.0,0.0,0.0,5,2,2020
Coronavirus,2020-02-02,"Korea, Republic of",0.0,0.0,0.0,5,2,2020
Coronavirus,2020-02-03,"Korea, Republic of",0.0,0.0,0.0,6,2,2020
Coronavirus,2020-02-04,"Korea, Republic of",1.0,0.0,0.0,6,2,2020
Coronavirus,2020-02-05,"Korea, Republic of",3.0,0.0,0.0,6,2,2020
Coronavirus,2020-02-06,"Korea, Republic of",4.0,0.0,0.0,6,2,2020
Coronavirus,2020-02-07,"Korea, Republic of",1.0,0.0,1.0,6,2,2020
Coronavirus,2020-02-08,"Korea, Republic of",1.0,0.0,2.0,6,2,2020
Coronavirus,2020-02-09,"Korea, Republic of",0.0,0.0,0.0,6,2,2020
Coronavirus,2020-02-10,"Korea, Republic of",2.0,0.0,0.0,7,2,2020
Coronavirus,2020-02-11,"Korea, Republic of",1.0,0.0,1.0,7,2,2020
Coronavirus,2020-02-12,"Korea, Republic of",0.0,0.0,3.0,7,2,2020
Coronavirus,2020-02-13,"Korea, Republic of",0.0,0.0,0.0,7,2,2020
Coronavirus,2020-02-14,"Korea, Republic of",0.0,0.0,0.0,7,2,2020
Coronavirus,2020-02-15,"Korea, Republic of",0.0,0.0,2.0,7,2,2020
Coronavirus,2020-02-16,"Korea, Republic of",1.0,0.0,0.0,7,2,2020
Coronavirus,2020-02-17,"Korea, Republic of",1.0,0.0,1.0,8,2,2020
Coronavirus,2020-02-18,"Korea, Republic of",1.0,0.0,2.0,8,2,2020
Coronavirus,2020-02-19,"Korea, Republic of",0.0,0.0,0.0,8,2,2020
Coronavirus,2020-02-20,"Korea, Republic of",73.0,1.0,4.0,8,2,2020
Coronavirus,2020-02-21,"Korea, Republic of",100.0,1.0,0.0,8,2,2020
Coronavirus,2020-02-22,"Korea, Republic of",229.0,0.0,0.0,8,2,2020
Coronavirus,2020-02-23,"Korea, Republic of",169.0,4.0,2.0,8,2,2020
Coronavirus,2020-02-24,"Korea, Republic of",231.0,2.0,0.0,9,2,2020
Coronavirus,2020-02-25,"Korea, Republic of",144.0,2.0,4.0,9,2,2020
Coronavirus,2020-02-26,"Korea, Republic of",284.0,2.0,0.0,9,2,2020
Coronavirus,2020-02-27,"Korea, Republic of",505.0,1.0,0.0,9,2,2020
Coronavirus,2020-02-28,"Korea, Republic of",571.0,0.0,0.0,9,2,2020
Coronavirus,2020-02-29,"Korea, Republic of",813.0,3.0,5.0,9,2,2020
Coronavirus,2020-03-01,"Korea, Republic of",586.0,1.0,3.0,9,3,2020
Coronavirus,2020-03-02,"Korea, Republic of",599.0,11.0,0.0,10,3,2020
Coronavirus,2020-03-03,"Korea, Republic of",851.0,0.0,0.0,10,3,2020
Coronavirus,2020-02-24,Kuwait,1.0,0.0,0.0,9,2,2020
Coronavirus,2020-02-25,Kuwait,10.0,0.0,0.0,9,2,2020
Coronavirus,2020-02-26,Kuwait,15.0,0.0,0.0,9,2,2020
Coronavirus,2020-02-27,Kuwait,17.0,0.0,0.0,9,2,2020
Coronavirus,2020-02-28,Kuwait,2.0,0.0,0.0,9,2,2020
Coronavirus,2020-02-29,Kuwait,0.0,0.0,0.0,9,2,2020
Coronavirus,2020-03-01,Kuwait,0.0,0.0,0.0,9,3,2020
Coronavirus,2020-03-02,Kuwait,11.0,0.0,0.0,10,3,2020
Coronavirus,2020-03-03,Kuwait,0.0,0.0,0.0,10,3,2020
Coronavirus,2020-03-02,Latvia,1.0,0.0,0.0,10,3,2020
Coronavirus,2020-03-03,Latvia,0.0,0.0,0.0,10,3,2020
Coronavirus,2020-02-21,Lebanon,1.0,0.0,0.0,8,2,2020
Coronavirus,2020-02-22,Lebanon,1.0,0.0,0.0,8,2,2020
Coronavirus,2020-02-23,Lebanon,0.0,0.0,0.0,8,2,2020
Coronavirus,2020-02-24,Lebanon,0.0,0.0,0.0,9,2,2020
Coronavirus,2020-02-25,Lebanon,0.0,0.0,0.0,9,2,2020
Coronavirus,2020-02-26,Lebanon,1.0,0.0,0.0,9,2,2020
Coronavirus,2020-02-27,Lebanon,0.0,0.0,0.0,9,2,2020
Coronavirus,2020-02-28,Lebanon,0.0,0.0,0.0,9,2,2020
Coronavirus,2020-02-29,Lebanon,2.0,0.0,0.0,9,2,2020
Coronavirus,2020-03-01,Lebanon,6.0,0.0,0.0,9,3,2020
Coronavirus,2020-03-02,Lebanon,3.0,0.0,0.0,10,3,2020
Coronavirus,2020-03-03,Lebanon,0.0,0.0,0.0,10,3,2020
Coronavirus,2020-02-28,Lithuania,1.0,0.0,0.0,9,2,2020
Coronavirus,2020-02-29,Lithuania,0.0,0.0,0.0,9,2,2020
Coronavirus,2020-03-01,Lithuania,0.0,0.0,0.0,9,3,2020
Coronavirus,2020-03-02,Lithuania,0.0,0.0,0.0,10,3,2020
Coronavirus,2020-03-03,Lithuania,0.0,0.0,0.0,10,3,2020
Coronavirus,2020-02-29,Luxembourg,1.0,0.0,0.0,9,2,2020
Coronavirus,2020-03-01,Luxembourg,0.0,0.0,0.0,9,3,2020
Coronavirus,2020-03-02,Luxembourg,0.0,0.0,0.0,10,3,2020
Coronavirus,2020-03-03,Luxembourg,0.0,0.0,0.0,10,3,2020
Coronavirus,2020-01-23,Macau,2.0,0.0,0.0,4,1,2020
Coronavirus,2020-01-24,Macau,0.0,0.0,0.0,4,1,2020
Coronavirus,2020-01-25,Macau,0.0,0.0,0.0,4,1,2020
Coronavirus,2020-01-26,Macau,1.0,0.0,0.0,4,1,2020
Coronavirus,2020-01-27,Macau,0.0,0.0,0.0,5,1,2020
Coronavirus,2020-01-28,Macau,1.0,0.0,0.0,5,1,2020
Coronavirus,2020-01-29,Macau,0.0,0.0,0.0,5,1,2020
Coronavirus,2020-01-30,Macau,0.0,0.0,0.0,5,1,2020
Coronavirus,2020-01-31,Macau,0.0,0.0,0.0,5,1,2020
Coronavirus,2020-02-01,Macau,0.0,0.0,0.0,5,2,2020
Coronavirus,2020-02-02,Macau,1.0,0.0,0.0,5,2,2020
Coronavirus,2020-02-03,Macau,0.0,0.0,0.0,6,2,2020
Coronavirus,2020-02-04,Macau,2.0,0.0,0.0,6,2,2020
Coronavirus,2020-02-05,Macau,0.0,0.0,0.0,6,2,2020
Coronavirus,2020-02-06,Macau,0.0,0.0,1.0,6,2,2020
Coronavirus,2020-02-07,Macau,0.0,0.0,0.0,6,2,2020
Coronavirus,2020-02-08,Macau,0.0,0.0,0.0,6,2,2020
Coronavirus,2020-02-09,Macau,0.0,0.0,0.0,6,2,2020
Coronavirus,2020-02-10,Macau,0.0,0.0,0.0,7,2,2020
Coronavirus,2020-02-11,Macau,0.0,0.0,0.0,7,2,2020
Coronavirus,2020-02-12,Macau,0.0,0.0,1.0,7,2,2020
Coronavirus,2020-02-13,Macau,0.0,0.0,1.0,7,2,2020
Coronavirus,2020-02-14,Macau,0.0,0.0,0.0,7,2,2020
Coronavirus,2020-02-15,Macau,0.0,0.0,0.0,7,2,2020
Coronavirus,2020-02-16,Macau,0.0,0.0,2.0,7,2,2020
Coronavirus,2020-02-17,Macau,0.0,0.0,0.0,8,2,2020
Coronavirus,2020-02-18,Macau,0.0,0.0,0.0,8,2,2020
Coronavirus,2020-02-19,Macau,0.0,0.0,0.0,8,2,2020
Coronavirus,2020-02-20,Macau,0.0,0.0,1.0,8,2,2020
Coronavirus,2020-02-21,Macau,0.0,0.0,0.0,8,2,2020
Coronavirus,2020-02-22,Macau,0.0,0.0,0.0,8,2,2020
Coronavirus,2020-02-23,Macau,0.0,0.0,0.0,8,2,2020
Coronavirus,2020-02-24,Macau,0.0,0.0,0.0,9,2,2020
Coronavirus,2020-02-25,Macau,0.0,0.0,1.0,9,2,2020
Coronavirus,2020-02-26,Macau,0.0,0.0,0.0,9,2,2020
Coronavirus,2020-02-27,Macau,0.0,0.0,1.0,9,2,2020
Coronavirus,2020-02-28,Macau,0.0,0.0,0.0,9,2,2020
Coronavirus,2020-02-29,Macau,0.0,0.0,0.0,9,2,2020
Coronavirus,2020-03-01,Macau,0.0,0.0,0.0,9,3,2020
Coronavirus,2020-03-02,Macau,0.0,0.0,0.0,10,3,2020
Coronavirus,2020-03-03,Macau,0.0,0.0,1.0,10,3,2020
Coronavirus,2020-01-23,Malaysia,0.0,0.0,0.0,4,1,2020
Coronavirus,2020-01-25,Malaysia,3.0,0.0,0.0,4,1,2020
Coronavirus,2020-01-26,Malaysia,1.0,0.0,0.0,4,1,2020
Coronavirus,2020-01-27,Malaysia,0.0,0.0,0.0,5,1,2020
Coronavirus,2020-01-28,Malaysia,3.0,0.0,0.0,5,1,2020
