country,date,week_number,month,year,cases,deaths,recovered,virus_type
Vietnam,2020-02-02,5,2,2020,0.0,0.0,0.0,Coronavirus
Vietnam,2020-02-03,6,2,2020,2.0,0.0,0.0,Coronavirus
Vietnam,2020-02-04,6,2,2020,0.0,0.0,0.0,Coronavirus
Vietnam,2020-02-05,6,2,2020,0.0,0.0,0.0,Coronavirus
Vietnam,2020-02-06,6,2,2020,2.0,0.0,0.0,Coronavirus
Vietnam,2020-02-07,6,2,2020,0.0,0.0,0.0,Coronavirus
Vietnam,2020-02-08,6,2,2020,3.0,0.0,0.0,Coronavirus
Vietnam,2020-02-09,6,2,2020,0.0,0.0,0.0,Coronavirus
Vietnam,2020-02-10,7,2,2020,1.0,0.0,0.0,Coronavirus
Vietnam,2020-02-11,7,2,2020,1.0,0.0,5.0,Coronavirus
Vietnam,2020-02-12,7,2,2020,0.0,0.0,0.0,Coronavirus
Vietnam,2020-02-13,7,2,2020,1.0,0.0,1.0,Coronavirus
Vietnam,2020-02-14,7,2,2020,0.0,0.0,0.0,Coronavirus
Vietnam,2020-02-15,7,2,2020,0.0,0.0,0.0,Coronavirus
Vietnam,2020-02-16,7,2,2020,0.0,0.0,0.0,Coronavirus
Vietnam,2020-02-17,8,2,2020,0.0,0.0,0.0,Coronavirus
Vietnam,2020-02-18,8,2,2020,0.0,0.0,0.0,Coronavirus
Vietnam,2020-02-19,8,2,2020,0.0,0.0,0.0,Coronavirus
Vietnam,2020-02-20,8,2,2020,0.0,0.0,0.0,Coronavirus
Vietnam,2020-02-21,8,2,2020,0.0,0.0,7.0,Coronavirus
Vietnam,2020-02-22,8,2,2020,0.0,0.0,0.0,Coronavirus
Vietnam,2020-02-23,8,2,2020,0.0,0.0,0.0,Coronavirus
Vietnam,2020-02-24,9,2,2020,0.0,0.0,0.0,Coronavirus
Vietnam,2020-02-25,9,2,2020,0.0,0.0,2.0,Coronavirus
Vietnam,2020-02-26,9,2,2020,0.0,0.0,0.0,Coronavirus
Vietnam,2020-02-27,9,2,2020,0.0,0.0,0.0,Coronavirus
Vietnam,2020-02-28,9,2,2020,0.0,0.0,0.0,Coronavirus
Vietnam,2020-02-29,9,2,2020,0.0,0.0,0.0,Coronavirus
Vietnam,2020-03-01,9,3,2020,0.0,0.0,0.0,Coronavirus
Vietnam,2020-03-02,10,3,2020,0.0,0.0,0.0,Coronavirus
Vietnam,2020-03-03,10,3,2020,0.0,0.0,0.0,Coronavirus
