,Date,Country,Cases,Deaths,Recovered,week_number,month,year
430,2014-12-17,Liberia,7797.0,3290,4507,51,12,2014
431,2014-12-22,Liberia,7830.0,3376,4454,52,12,2014
432,2014-12-23,Liberia,7830.0,3376,4454,52,12,2014
433,2014-12-24,Liberia,7862.0,3384,4478,52,12,2014
434,2014-12-26,Liberia,7862.0,3384,4478,52,12,2014
435,2014-12-29,Liberia,7977.0,3413,4564,1,12,2014
436,2014-12-30,Liberia,7977.0,3413,4564,1,12,2014
437,2014-12-31,Liberia,8018.0,3423,4595,1,12,2014
438,2015-01-02,Liberia,8018.0,3423,4595,1,1,2015
439,2015-01-05,Liberia,8115.0,3471,4644,2,1,2015
440,2015-01-06,Liberia,8157.0,3496,4661,2,1,2015
441,2015-01-07,Liberia,8157.0,3496,4661,2,1,2015
442,2015-01-08,Liberia,8166.0,3496,4670,2,1,2015
443,2015-01-09,Liberia,8263.0,3515,4748,2,1,2015
444,2015-01-12,Liberia,8278.0,3515,4763,3,1,2015
445,2015-01-13,Liberia,8278.0,3515,4763,3,1,2015
446,2015-01-14,Liberia,8331.0,3538,4793,3,1,2015
447,2015-01-15,Liberia,8362.0,3556,4806,3,1,2015
448,2015-01-16,Liberia,8362.0,3556,4806,3,1,2015
449,2015-01-19,Liberia,8435.0,3587,4848,4,1,2015
450,2015-01-20,Liberia,8478.0,3605,4873,4,1,2015
451,2015-01-21,Liberia,8478.0,3605,4873,4,1,2015
